
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  #36 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(739): Illuminate/Routing/Router->dispatchToRoute(Object(Illuminate/Http/Request))
  #37 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(201): Illuminate/Routing/Router->dispatch(Object(Illuminate/Http/Request))
  #38 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Foundation/Http/Kernel->Illuminate/Foundation/Http/{closure}(Object(Illuminate/Http/Request))
  #39 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #40 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull.php(31): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #41 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull->handle(Object(Illuminate/Http/Request), Object(Closure))
  #42 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #43 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TrimStrings.php(51): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #44 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/TrimStrings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #45 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/ValidatePostSize.php(27): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #46 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/ValidatePostSize->handle(Object(Illuminate/Http/Request), Object(Closure))
  #47 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance.php(110): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #48 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance->handle(Object(Illuminate/Http/Request), Object(Closure))
  #49 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/HandleCors.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #50 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/HandleCors->handle(Object(Illuminate/Http/Request), Object(Closure))
  #51 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/TrustProxies.php(58): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #52 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/TrustProxies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #53 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks.php(22): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #54 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks->handle(Object(Illuminate/Http/Request), Object(Closure))
  #55 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #56 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(176): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #57 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate/Foundation/Http/Kernel->sendRequestThroughRouter(Object(Illuminate/Http/Request))
  #58 C:/Users/Ahmed/Desktop/cebx-code/public/index.php(16): Illuminate/Foundation/Http/Kernel->handle(Object(Illuminate/Http/Request))
  #59 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/resources/server.php(23): require_once('C://Users//Ahmed//...')
  #60 {main}
  [object] (Illuminate\\View\\ViewException(code: 0): Undefined array key \"role_badge\" (View: C:\\Users\\Ahmed\\Desktop\\cebx-code\\resources\\views\\pages\\admin\\partials\\internal-dashboard-shell.blade.php) at C:/Users/Ahmed/Desktop/cebx-code/storage/framework/views/2cf24cd066c6db63843b7f508fe5973b.php:31)
  [stacktrace]
  #0 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php(60): Illuminate/View/Engines/CompilerEngine->handleViewException(Object(ErrorException), 3)
  #1 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php(75): Illuminate/View/Engines/PhpEngine->evaluatePath('C://Users//Ahmed//...', Array)
  #2 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(209): Illuminate/View/Engines/CompilerEngine->get('C://Users//Ahmed//...', Array)
  #3 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(192): Illuminate/View/View->getContents()
  #4 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(161): Illuminate/View/View->renderContents()
  #5 C:/Users/Ahmed/Desktop/cebx-code/storage/framework/views/0772f84ab0a2349cf88e233e55f72b42.php(4): Illuminate/View/View->render()
  #6 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Filesystem/Filesystem.php(123): require('C://Users//Ahmed//...')
  #7 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Filesystem/Filesystem.php(124): Illuminate/Filesystem/Filesystem::Illuminate/Filesystem/{closure}()
  #8 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php(58): Illuminate/Filesystem/Filesystem->getRequire('C://Users//Ahmed//...', Array)
  #9 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php(75): Illuminate/View/Engines/PhpEngine->evaluatePath('C://Users//Ahmed//...', Array)
  #10 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(209): Illuminate/View/Engines/CompilerEngine->get('C://Users//Ahmed//...', Array)
  #11 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(192): Illuminate/View/View->getContents()
  #12 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(161): Illuminate/View/View->renderContents()
  #13 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Response.php(79): Illuminate/View/View->render()
  #14 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Response.php(35): Illuminate/Http/Response->setContent(Object(Illuminate/View/View))
  #15 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(920): Illuminate/Http/Response->__construct(Object(Illuminate/View/View), 200, Array)
  #16 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(887): Illuminate/Routing/Router::toResponse(Object(Illuminate/Http/Request), Object(Illuminate/View/View))
  #17 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(807): Illuminate/Routing/Router->prepareResponse(Object(Illuminate/Http/Request), Object(Illuminate/View/View))
  #18 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Routing/Router->Illuminate/Routing/{closure}(Object(Illuminate/Http/Request))
  #19 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureInternalSurfaceAccess.php(56): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #20 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureInternalSurfaceAccess->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin_dashboard')
  #21 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #22 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin.access')
  #23 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureUserTypeMiddleware.php(54): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #24 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureUserTypeMiddleware->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal')
  #25 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Middleware/SubstituteBindings.php(51): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #26 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Routing/Middleware/SubstituteBindings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #27 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Middleware/Authenticate.php(64): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #28 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Auth/Middleware/Authenticate->handle(Object(Illuminate/Http/Request), Object(Closure), 'web')
  #29 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php(88): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #30 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/VerifyCsrfToken->handle(Object(Illuminate/Http/Request), Object(Closure))
  #31 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #32 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/View/Middleware/ShareErrorsFromSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #33 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(121): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #34 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(64): Illuminate/Session/Middleware/StartSession->handleStatefulRequest(Object(Illuminate/Http/Request), Object(Illuminate/Session/Store), Object(Closure))
  #35 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Session/Middleware/StartSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #36 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php(37): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #37 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse->handle(Object(Illuminate/Http/Request), Object(Closure))
  #38 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php(75): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #39 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/EncryptCookies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #40 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #41 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(807): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #42 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(786): Illuminate/Routing/Router->runRouteWithinStack(Object(Illuminate/Routing/Route), Object(Illuminate/Http/Request))
  #43 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(750): Illuminate/Routing/Router->runRoute(Object(Illuminate/Http/Request), Object(Illuminate/Routing/Route))
  #44 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(739): Illuminate/Routing/Router->dispatchToRoute(Object(Illuminate/Http/Request))
  #45 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(201): Illuminate/Routing/Router->dispatch(Object(Illuminate/Http/Request))
  #46 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Foundation/Http/Kernel->Illuminate/Foundation/Http/{closure}(Object(Illuminate/Http/Request))
  #47 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #48 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull.php(31): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #49 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull->handle(Object(Illuminate/Http/Request), Object(Closure))
  #50 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #51 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TrimStrings.php(51): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #52 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/TrimStrings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #53 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/ValidatePostSize.php(27): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #54 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/ValidatePostSize->handle(Object(Illuminate/Http/Request), Object(Closure))
  #55 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance.php(110): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #56 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance->handle(Object(Illuminate/Http/Request), Object(Closure))
  #57 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/HandleCors.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #58 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/HandleCors->handle(Object(Illuminate/Http/Request), Object(Closure))
  #59 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/TrustProxies.php(58): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #60 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/TrustProxies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #61 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks.php(22): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #62 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks->handle(Object(Illuminate/Http/Request), Object(Closure))
  #63 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #64 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(176): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #65 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate/Foundation/Http/Kernel->sendRequestThroughRouter(Object(Illuminate/Http/Request))
  #66 C:/Users/Ahmed/Desktop/cebx-code/public/index.php(16): Illuminate/Foundation/Http/Kernel->handle(Object(Illuminate/Http/Request))
  #67 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/resources/server.php(23): require_once('C://Users//Ahmed//...')
  #68 {main}
  [object] (ErrorException(code: 0): Undefined array key \"role_badge\" at C:/Users/Ahmed/Desktop/cebx-code/storage/framework/views/2cf24cd066c6db63843b7f508fe5973b.php:31)
  [stacktrace]
  #0 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Bootstrap/HandleExceptions.php(258): Illuminate/Foundation/Bootstrap/HandleExceptions->handleError(2, 'Undefined array...', 'C://Users//Ahmed//...', 31)
  #1 C:/Users/Ahmed/Desktop/cebx-code/storage/framework/views/2cf24cd066c6db63843b7f508fe5973b.php(31): Illuminate/Foundation/Bootstrap/HandleExceptions->Illuminate/Foundation/Bootstrap/{closure}(2, 'Undefined array...', 'C://Users//Ahmed//...', 31)
  #2 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Filesystem/Filesystem.php(123): require('C://Users//Ahmed//...')
  #3 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Filesystem/Filesystem.php(124): Illuminate/Filesystem/Filesystem::Illuminate/Filesystem/{closure}()
  #4 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php(58): Illuminate/Filesystem/Filesystem->getRequire('C://Users//Ahmed//...', Array)
  #5 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php(75): Illuminate/View/Engines/PhpEngine->evaluatePath('C://Users//Ahmed//...', Array)
  #6 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(209): Illuminate/View/Engines/CompilerEngine->get('C://Users//Ahmed//...', Array)
  #7 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(192): Illuminate/View/View->getContents()
  #8 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(161): Illuminate/View/View->renderContents()
  #9 C:/Users/Ahmed/Desktop/cebx-code/storage/framework/views/0772f84ab0a2349cf88e233e55f72b42.php(4): Illuminate/View/View->render()
  #10 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Filesystem/Filesystem.php(123): require('C://Users//Ahmed//...')
  #11 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Filesystem/Filesystem.php(124): Illuminate/Filesystem/Filesystem::Illuminate/Filesystem/{closure}()
  #12 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php(58): Illuminate/Filesystem/Filesystem->getRequire('C://Users//Ahmed//...', Array)
  #13 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php(75): Illuminate/View/Engines/PhpEngine->evaluatePath('C://Users//Ahmed//...', Array)
  #14 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(209): Illuminate/View/Engines/CompilerEngine->get('C://Users//Ahmed//...', Array)
  #15 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(192): Illuminate/View/View->getContents()
  #16 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/View.php(161): Illuminate/View/View->renderContents()
  #17 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Response.php(79): Illuminate/View/View->render()
  #18 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Response.php(35): Illuminate/Http/Response->setContent(Object(Illuminate/View/View))
  #19 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(920): Illuminate/Http/Response->__construct(Object(Illuminate/View/View), 200, Array)
  #20 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(887): Illuminate/Routing/Router::toResponse(Object(Illuminate/Http/Request), Object(Illuminate/View/View))
  #21 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(807): Illuminate/Routing/Router->prepareResponse(Object(Illuminate/Http/Request), Object(Illuminate/View/View))
  #22 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Routing/Router->Illuminate/Routing/{closure}(Object(Illuminate/Http/Request))
  #23 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureInternalSurfaceAccess.php(56): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #24 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureInternalSurfaceAccess->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin_dashboard')
  #25 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #26 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin.access')
  #27 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureUserTypeMiddleware.php(54): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #28 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureUserTypeMiddleware->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal')
  #29 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Middleware/SubstituteBindings.php(51): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #30 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Routing/Middleware/SubstituteBindings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #31 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Middleware/Authenticate.php(64): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #32 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Auth/Middleware/Authenticate->handle(Object(Illuminate/Http/Request), Object(Closure), 'web')
  #33 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php(88): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #34 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/VerifyCsrfToken->handle(Object(Illuminate/Http/Request), Object(Closure))
  #35 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #36 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/View/Middleware/ShareErrorsFromSession->handle(Object(Illuminate/Http/Request), Object(Closure))
