
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  2026-04-02 20:10:51 /images/logo-sidebar.png ............................................................. ~ 0.29ms
  2026-04-02 20:10:51 /js/pwa.js ........................................................................... ~ 0.29ms
  2026-04-02 20:11:36 /admin/tenant-context .............................................................. ~ 514.96ms
  2026-04-02 20:11:36 /css/app.css ......................................................................... ~ 0.36ms
  2026-04-02 20:11:36 /images/logo-sidebar.png ............................................................. ~ 0.43ms
  2026-04-02 20:11:36 /js/pwa.js .......................................................................... ~ 23.52ms
  2026-04-02 20:11:36 /manifest.json ...................................................................... ~ 53.65ms
  2026-04-02 20:11:55 /admin/tenant-context .............................................................. ~ 505.81ms
  2026-04-02 20:11:55 /admin ............................................................................. ~ 502.25ms
  2026-04-02 20:11:55 /css/app.css ......................................................................... ~ 1.63ms
  2026-04-02 20:11:55 /images/logo-sidebar.png ............................................................. ~ 0.53ms
  2026-04-02 20:11:55 /js/pwa.js ........................................................................... ~ 0.31ms
  2026-04-02 20:12:45 /internal/billing .................................................................... ~ 0.43ms
  2026-04-02 20:12:46 /login ............................................................................. ~ 502.37ms
  2026-04-02 20:12:46 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 20:12:46 /manifest.json ....................................................................... ~ 0.33ms
  2026-04-02 20:12:46 /images/logo-auth.png ................................................................ ~ 0.37ms
  2026-04-02 20:12:46 /js/pwa.js .......................................................................... ~ 24.92ms
  2026-04-02 20:13:09 /admin/login ....................................................................... ~ 507.31ms
  2026-04-02 20:13:10 /css/app.css ......................................................................... ~ 0.27ms
  2026-04-02 20:13:10 /js/pwa.js ........................................................................... ~ 0.27ms
  2026-04-02 20:13:10 /manifest.json ....................................................................... ~ 0.28ms
  2026-04-02 20:13:30 /admin/login ....................................................................... ~ 516.51ms
  2026-04-02 20:13:31 /admin ................................................................................... ~ 2s
  2026-04-02 20:13:33 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 20:13:33 /images/logo-sidebar.png ............................................................ ~ 32.50ms
  2026-04-02 20:13:33 /js/pwa.js .......................................................................... ~ 54.27ms
  2026-04-02 20:13:55 /internal/billing ........................................................................ ~ 1s
  2026-04-02 20:13:55 /css/app.css ............................................................................. ~ 1s
  2026-04-02 20:13:56 /js/pwa.js ........................................................................... ~ 0.59ms
  2026-04-02 20:13:56 /images/logo-sidebar.png ............................................................ ~ 39.91ms
  2026-04-02 20:13:56 /manifest.json ...................................................................... ~ 63.88ms
  2026-04-02 20:14:54 /internal/billing/a172ee7c-563e-484d-bebc-deaf5b1cc790 ................................... ~ 2s
  2026-04-02 20:14:56 /css/app.css ......................................................................... ~ 0.95ms
  2026-04-02 20:14:56 /images/logo-sidebar.png ............................................................. ~ 1.13ms
  2026-04-02 20:14:56 /js/pwa.js ......................................................................... ~ 113.43ms
  2026-04-02 20:14:56 /manifest.json ....................................................................... ~ 1.32ms
  2026-04-02 20:15:14 /internal/staff .......................................................................... ~ 1s
  2026-04-02 20:15:15 /css/app.css ......................................................................... ~ 0.18ms
  2026-04-02 20:15:15 /js/pwa.js ........................................................................... ~ 0.20ms
  2026-04-02 20:15:15 /images/logo-sidebar.png ............................................................ ~ 31.57ms
  2026-04-02 20:15:15 /manifest.json ....................................................................... ~ 0.27ms
  2026-04-02 20:16:43 /internal/staff/invite ............................................................. ~ 514.67ms
  2026-04-02 20:16:44 /internal/staff ......................................................................... ~ 22s
  2026-04-02 20:17:07 /css/app.css ......................................................................... ~ 0.51ms
  2026-04-02 20:17:07 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:17:07 /js/pwa.js ........................................................................... ~ 0.92ms
  2026-04-02 20:17:07 /manifest.json ...................................................................... ~ 40.14ms
  2026-04-02 20:17:32 /internal/staff/create ................................................................... ~ 1s
  2026-04-02 20:17:32 /css/app.css ............................................................................. ~ 1s
  2026-04-02 20:17:33 /images/logo-sidebar.png ............................................................. ~ 0.39ms
  2026-04-02 20:17:33 /js/pwa.js ........................................................................... ~ 0.33ms
  2026-04-02 20:17:33 /manifest.json ....................................................................... ~ 0.25ms
  2026-04-02 20:17:57 /internal/staff .................................................................... ~ 518.51ms
  2026-04-02 20:17:57 /css/app.css ....................................................................... ~ 543.36ms
  2026-04-02 20:17:57 /images/logo-sidebar.png ............................................................. ~ 0.39ms
  2026-04-02 20:17:57 /manifest.json ...................................................................... ~ 21.37ms
  2026-04-02 20:17:57 /js/pwa.js .......................................................................... ~ 48.11ms
  2026-04-02 20:18:23 /internal/staff/a172ee86-98b1-4f98-8c24-b0020ef6cad5 ..................................... ~ 8s
  2026-04-02 20:18:32 ...................................................................................... ~ 1m 51s
  2026-04-02 20:20:23 /internal/staff ...................................................................... ~ 0.35ms
  2026-04-02 20:20:23 /css/app.css ....................................................................... ~ 511.38ms
  2026-04-02 20:20:23 /js/pwa.js .......................................................................... ~ 37.43ms
  2026-04-02 20:20:23 /images/logo-sidebar.png ............................................................ ~ 66.68ms
  2026-04-02 20:20:23 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 20:21:16 /internal/staff/a172ee86-98b1-4f98-8c24-b0020ef6cad5 ............................... ~ 518.53ms
  2026-04-02 20:21:16 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 20:21:16 /images/logo-sidebar.png ............................................................. ~ 0.21ms
  2026-04-02 20:21:16 /js/pwa.js ........................................................................... ~ 0.32ms
  2026-04-02 20:21:16 /manifest.json ...................................................................... ~ 29.20ms
  2026-04-02 20:22:24 /internal/staff/a172ee86-98b1-4f98-8c24-b0020ef6cad5/edit .......................... ~ 503.03ms
  2026-04-02 20:22:25 /css/app.css ......................................................................... ~ 0.55ms
  2026-04-02 20:22:25 /js/pwa.js ........................................................................... ~ 0.29ms
  2026-04-02 20:22:25 /images/logo-sidebar.png ............................................................ ~ 28.10ms
  2026-04-02 20:22:25 /manifest.json ....................................................................... ~ 0.27ms
  2026-04-02 20:22:48 /internal/smtp-settings ............................................................ ~ 502.98ms
  2026-04-02 20:22:49 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 20:22:49 /images/logo-sidebar.png ............................................................. ~ 0.20ms
  2026-04-02 20:22:49 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 20:22:49 /manifest.json ...................................................................... ~ 27.92ms
  2026-04-02 20:24:51 /admin/tenant-context .............................................................. ~ 518.73ms
  2026-04-02 20:24:52 /js/pwa.js ........................................................................... ~ 0.34ms
  2026-04-02 20:24:51 /css/app.css ....................................................................... ~ 568.75ms
  2026-04-02 20:24:52 /manifest.json ...................................................................... ~ 53.86ms
  2026-04-02 20:24:52 /images/logo-sidebar.png ............................................................ ~ 78.27ms
  2026-04-02 20:25:22 /admin/tenant-context ................................................................ ~ 0.51ms
  2026-04-02 20:25:23 /admin ............................................................................. ~ 517.79ms
  2026-04-02 20:25:23 /css/app.css ......................................................................... ~ 0.35ms
  2026-04-02 20:25:23 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:25:23 /js/pwa.js ........................................................................... ~ 0.18ms
  2026-04-02 20:25:37 /admin/users ....................................................................... ~ 503.93ms
  2026-04-02 20:25:38 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 20:25:38 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 20:25:38 /js/pwa.js .......................................................................... ~ 19.64ms
  2026-04-02 20:25:38 /manifest.json ...................................................................... ~ 47.58ms
  2026-04-02 20:27:29 /admin/roles ....................................................................... ~ 512.25ms
  2026-04-02 20:27:29 /css/app.css ......................................................................... ~ 0.30ms
  2026-04-02 20:27:29 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:27:29 /js/pwa.js ........................................................................... ~ 0.34ms
  2026-04-02 20:27:29 /manifest.json ...................................................................... ~ 28.70ms
  2026-04-02 20:27:58 /admin/reports ........................................................................... ~ 1s
  2026-04-02 20:27:59 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 20:27:59 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:27:59 /js/pwa.js ........................................................................... ~ 0.31ms
  2026-04-02 20:27:59 /manifest.json ....................................................................... ~ 0.19ms
  2026-04-02 20:28:57 /internal/kyc ...................................................................... ~ 501.45ms
  2026-04-02 20:28:57 /css/app.css ............................................................................. ~ 1s
  2026-04-02 20:28:58 /images/logo-sidebar.png ............................................................. ~ 0.29ms
  2026-04-02 20:28:58 /js/pwa.js ........................................................................... ~ 0.34ms
  2026-04-02 20:28:58 /manifest.json ....................................................................... ~ 0.25ms
  2026-04-02 20:30:43 /internal/kyc/a172ee7c-563e-484d-bebc-deaf5b1cc790 ....................................... ~ 1s
  2026-04-02 20:30:45 /css/app.css ......................................................................... ~ 0.46ms
  2026-04-02 20:30:45 /images/logo-sidebar.png ............................................................ ~ 32.99ms
  2026-04-02 20:30:45 /js/pwa.js ........................................................................... ~ 0.39ms
  2026-04-02 20:30:45 /manifest.json ....................................................................... ~ 0.29ms
  2026-04-02 20:31:25 /internal/accounts/a172dd34-0eba-49ea-8250-cbd1d1832640 .............................. ~ 1.31ms
  2026-04-02 20:31:25 /internal/accounts ...................................................................... ~ 31s
  2026-04-02 20:31:56 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 20:31:56 /js/pwa.js ......................................................................... ~ 507.33ms
  2026-04-02 20:31:56 /images/logo-sidebar.png ............................................................. ~ 0.28ms
  2026-04-02 20:31:56 /manifest.json ....................................................................... ~ 0.33ms
  2026-04-02 20:32:39 /internal/accounts/a172ee7c-563e-484d-bebc-deaf5b1cc790 .................................. ~ 2s
  2026-04-02 20:32:41 /css/app.css ......................................................................... ~ 0.56ms
  2026-04-02 20:32:41 /images/logo-sidebar.png ............................................................. ~ 0.43ms
  2026-04-02 20:32:41 /js/pwa.js ........................................................................... ~ 0.34ms
  2026-04-02 20:32:41 /manifest.json ....................................................................... ~ 0.33ms
  2026-04-02 20:34:33 /internal/accounts/a172ee7c-563e-484d-bebc-deaf5b1cc790 .................................. ~ 1s
  2026-04-02 20:34:35 /css/app.css ......................................................................... ~ 0.50ms
  2026-04-02 20:34:35 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:34:35 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 20:34:35 /manifest.json ....................................................................... ~ 0.34ms
  2026-04-02 20:35:52 /internal/kyc/a172ee7c-563e-484d-bebc-deaf5b1cc790 ................................. ~ 514.27ms
  2026-04-02 20:35:53 /css/app.css ......................................................................... ~ 0.28ms
  2026-04-02 20:35:53 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 20:35:53 /js/pwa.js ........................................................................... ~ 0.30ms
  2026-04-02 20:35:53 /manifest.json ....................................................................... ~ 0.34ms
  2026-04-02 20:37:29 /internal/kyc/a172ee7c-563e-484d-bebc-deaf5b1cc790 ................................. ~ 510.88ms
  2026-04-02 20:37:30 /css/app.css ......................................................................... ~ 0.32ms
  2026-04-02 20:37:30 /images/logo-sidebar.png ............................................................. ~ 0.55ms
  2026-04-02 20:37:30 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 20:37:30 /manifest.json ...................................................................... ~ 28.77ms
  2026-04-02 20:38:59 /internal/shipments ...................................................................... ~ 1s
  2026-04-02 20:38:59 /css/app.css ............................................................................. ~ 1s
  2026-04-02 20:39:00 /images/logo-sidebar.png ............................................................. ~ 0.44ms
  2026-04-02 20:39:00 /js/pwa.js ........................................................................... ~ 0.33ms
  2026-04-02 20:39:00 /manifest.json ....................................................................... ~ 0.32ms
  2026-04-02 20:41:04 /internal/shipments ................................................................ ~ 513.81ms
  2026-04-02 20:41:04 /css/app.css ....................................................................... ~ 544.19ms
  2026-04-02 20:41:05 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:41:05 /manifest.json ....................................................................... ~ 0.33ms
  2026-04-02 20:41:05 /js/pwa.js ........................................................................... ~ 0.20ms
  2026-04-02 20:41:38 /internal .......................................................................... ~ 506.92ms
  2026-04-02 20:41:38 /css/app.css ....................................................................... ~ 552.00ms
  2026-04-02 20:41:39 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 20:41:39 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:41:39 /manifest.json ....................................................................... ~ 0.19ms
  2026-04-02 20:57:20 / .................................................................................. ~ 504.95ms
  2026-04-02 20:57:21 /login ............................................................................... ~ 0.31ms
  2026-04-02 20:57:21 /css/app.css ......................................................................... ~ 0.35ms
  2026-04-02 20:57:21 /images/logo-auth.png ............................................................... ~ 29.85ms
  2026-04-02 20:57:21 /js/pwa.js ........................................................................... ~ 0.19ms
  2026-04-02 20:57:21 /manifest.json ....................................................................... ~ 0.19ms
  2026-04-02 20:57:22 /favicon.ico ......................................................................... ~ 8.41ms
  2026-04-02 20:57:22 /icons/icon-96x96.png ................................................................ ~ 0.35ms
  2026-04-02 20:57:59 /admin ............................................................................. ~ 509.82ms
  2026-04-02 20:57:59 /login ............................................................................... ~ 1.80ms
  2026-04-02 20:57:59 /css/app.css ......................................................................... ~ 2.25ms
  2026-04-02 20:57:59 /images/logo-auth.png ................................................................ ~ 0.34ms
  2026-04-02 20:57:59 /js/pwa.js .......................................................................... ~ 22.23ms
  2026-04-02 20:57:59 /manifest.json ...................................................................... ~ 50.74ms
  2026-04-02 20:58:00 /favicon.ico ......................................................................... ~ 0.41ms
  2026-04-02 20:58:00 /icons/icon-96x96.png ................................................................ ~ 0.38ms
  2026-04-02 20:58:01 /admin/login ....................................................................... ~ 501.77ms
  2026-04-02 20:58:01 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 20:58:01 /js/pwa.js .......................................................................... ~ 31.10ms
  2026-04-02 20:58:01 /manifest.json ...................................................................... ~ 64.64ms
  2026-04-02 20:58:05 /admin/login ....................................................................... ~ 514.44ms
  2026-04-02 20:58:05 /admin ............................................................................. ~ 508.20ms
  2026-04-02 20:58:06 /css/app.css ......................................................................... ~ 0.43ms
  2026-04-02 20:58:06 /images/logo-sidebar.png ............................................................. ~ 0.23ms
  2026-04-02 20:58:06 /js/pwa.js .......................................................................... ~ 22.52ms
  2026-04-02 20:58:25 /internal/smtp-settings .................................................................. ~ 1s
  2026-04-02 20:58:26 /css/app.css ......................................................................... ~ 0.28ms
  2026-04-02 20:58:26 /images/logo-sidebar.png ............................................................. ~ 0.31ms
  2026-04-02 20:58:26 /js/pwa.js .......................................................................... ~ 26.01ms
  2026-04-02 20:58:26 /manifest.json ...................................................................... ~ 61.00ms
  2026-04-02 20:58:28 /internal/staff .......................................................................... ~ 1s
  2026-04-02 20:58:29 /css/app.css ......................................................................... ~ 0.32ms
  2026-04-02 20:58:29 /images/logo-sidebar.png ............................................................ ~ 31.92ms
  2026-04-02 20:58:29 /js/pwa.js .......................................................................... ~ 56.56ms
  2026-04-02 20:58:29 /manifest.json ...................................................................... ~ 91.24ms
  2026-04-02 20:58:36 /internal/staff/create ................................................................... ~ 1s
  2026-04-02 20:58:37 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 20:58:37 /images/logo-sidebar.png ............................................................. ~ 0.32ms
  2026-04-02 20:58:37 /js/pwa.js .......................................................................... ~ 20.99ms
  2026-04-02 20:58:37 /manifest.json ...................................................................... ~ 50.75ms
  local.WARNING: smtp.transport_failed {"host":"","port":0,"encryption":"tls","exception_class":"Symfony\\Component\\Mailer\\Exception\\UnexpectedResponseException","exception_code":"550"}
  local.ERROR: Email transport failed. Verify SMTP settings and connectivity. {"userId":"a172fbee-38e6-4eca-88e9-282f39046bb9","exception":"[object] (RuntimeException(code: 0): Email transport failed. Verify SMTP settings and connectivity. at C:/Users/Ahmed/Desktop/cebx-code/app/Services/SmtpSettingsService.php:382)
  [stacktrace]
  #0 C:/Users/Ahmed/Desktop/cebx-code/app/Services/SmtpSettingsService.php(183): App/Services/SmtpSettingsService->sanitizedTransportException(Object(Symfony/Component/Mailer/Exception/UnexpectedResponseException), 'Email transport...')
  #1 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(430): App/Services/SmtpSettingsService->sendMailable('ahmedalromaitha...', Object(App/Mail/PasswordResetMail))
  #2 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Passwords/PasswordBroker.php(102): App/Services/InternalStaffAdminService->App/Services/{closure}(Object(App/Models/User), 'd6d6dd22f8f7186...')
  #3 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Support/Timebox.php(34): Illuminate/Auth/Passwords/PasswordBroker->Illuminate/Auth/Passwords/{closure}(Object(Illuminate/Support/Timebox))
  #4 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Passwords/PasswordBroker.php(85): Illuminate/Support/Timebox->call(Object(Closure), 200000)
  #5 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(427): Illuminate/Auth/Passwords/PasswordBroker->sendResetLink(Object(SensitiveParameterValue), Object(Closure))
  #6 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(56): App/Services/InternalStaffAdminService->dispatchPasswordResetLink(Object(App/Models/User), 'ERR_INTERNAL_ST...', '/xD8/xAA/xD8/xB9/xD8/xB0/xD8/xB1 /xD8/xA5/xD8/xB1/xD8/xB3...')
  #7 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Database/Concerns/ManagesTransactions.php(32): App/Services/InternalStaffAdminService->App/Services/{closure}(Object(Illuminate/Database/MySqlConnection))
  #8 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Database/DatabaseManager.php(495): Illuminate/Database/Connection->transaction(Object(Closure))
  #9 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Support/Facades/Facade.php(361): Illuminate/Database/DatabaseManager->__call('transaction', Array)
  #10 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(49): Illuminate/Support/Facades/Facade::__callStatic('transaction', Array)
  #11 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Controllers/Web/InternalStaffManagementController.php(43): App/Services/InternalStaffAdminService->inviteStaffUser(Array, Object(App/Models/User))
  #12 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Controller.php(54): App/Http/Controllers/Web/InternalStaffManagementController->store(Object(Illuminate/Http/Request), Object(App/Support/Internal/InternalControlPlane))
  #13 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(44): Illuminate/Routing/Controller->callAction('store', Array)
  #14 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(266): Illuminate/Routing/ControllerDispatcher->dispatch(Object(Illuminate/Routing/Route), Object(App/Http/Controllers/Web/InternalStaffManagementController), 'store')
  #15 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(212): Illuminate/Routing/Route->runController()
  #16 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(808): Illuminate/Routing/Route->run()
  #17 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Routing/Router->Illuminate/Routing/{closure}(Object(Illuminate/Http/Request))
  #18 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureInternalSurfaceAccess.php(56): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #19 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureInternalSurfaceAccess->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal_staff_...')
  #20 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #21 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'roles.assign')
  #22 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #23 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'users.manage')
  #24 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureUserTypeMiddleware.php(54): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #25 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureUserTypeMiddleware->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal')
  #26 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Middleware/SubstituteBindings.php(51): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #27 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Routing/Middleware/SubstituteBindings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #28 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Middleware/Authenticate.php(64): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #29 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Auth/Middleware/Authenticate->handle(Object(Illuminate/Http/Request), Object(Closure), 'web')
  #30 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php(88): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #31 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/VerifyCsrfToken->handle(Object(Illuminate/Http/Request), Object(Closure))
  #32 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #33 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/View/Middleware/ShareErrorsFromSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #34 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(121): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #35 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(64): Illuminate/Session/Middleware/StartSession->handleStatefulRequest(Object(Illuminate/Http/Request), Object(Illuminate/Session/Store), Object(Closure))
  #36 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Session/Middleware/StartSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #37 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php(37): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #38 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse->handle(Object(Illuminate/Http/Request), Object(Closure))
  #39 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php(75): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #40 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/EncryptCookies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #41 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #42 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(807): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #43 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(786): Illuminate/Routing/Router->runRouteWithinStack(Object(Illuminate/Routing/Route), Object(Illuminate/Http/Request))
  #44 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(750): Illuminate/Routing/Router->runRoute(Object(Illuminate/Http/Request), Object(Illuminate/Routing/Route))
  #45 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(739): Illuminate/Routing/Router->dispatchToRoute(Object(Illuminate/Http/Request))
  #46 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(201): Illuminate/Routing/Router->dispatch(Object(Illuminate/Http/Request))
  #47 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Foundation/Http/Kernel->Illuminate/Foundation/Http/{closure}(Object(Illuminate/Http/Request))
  #48 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #49 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull.php(31): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #50 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull->handle(Object(Illuminate/Http/Request), Object(Closure))
  #51 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #52 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TrimStrings.php(51): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #53 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/TrimStrings->handle(Object(Illuminate/Http/Request), Object(Closure))
