
   INFO  Server running on [http://127.0.0.1:8010].  

  Press Ctrl+C to stop the server
  2026-04-04 19:38:53 /css/app.css ............................................................................. ~ 1s
  2026-04-04 19:38:54 /internal .......................................................................... ~ 508.45ms
  2026-04-04 19:38:54 /manifest.json ........................................................................... ~ 1s
  2026-04-04 19:38:54 /css/app.css ....................................................................... ~ 582.56ms
  2026-04-04 19:38:54 /images/logo-sidebar.png ............................................................ ~ 35.74ms
  2026-04-04 19:38:54 /js/pwa.js .......................................................................... ~ 60.30ms
  2026-04-04 19:38:54 /sw.js ............................................................................... ~ 0.38ms
  2026-04-04 19:38:55 / .................................................................................... ~ 0.29ms
  2026-04-04 19:38:55 /offline ........................................................................... ~ 557.92ms
  2026-04-04 19:38:55 /internal/carriers ................................................................... ~ 1.68ms
  2026-04-04 19:38:55 /css/app.css ....................................................................... ~ 591.00ms
  2026-04-04 19:38:55 /css/app.css ........................................................................ ~ 64.55ms
  2026-04-04 19:38:56 /images/logo-sidebar.png ............................................................ ~ 60.68ms
  2026-04-04 19:38:56 /js/pwa.js .......................................................................... ~ 51.96ms
  2026-04-04 19:38:56 /sw.js ............................................................................... ~ 0.46ms
  2026-04-04 19:38:56 / .................................................................................... ~ 0.22ms
  2026-04-04 19:38:56 /offline ............................................................................ ~ 38.36ms
  2026-04-04 19:38:56 /css/app.css ........................................................................ ~ 34.05ms
  2026-04-04 19:38:56 /manifest.json ...................................................................... ~ 29.10ms
  2026-04-04 19:38:56 /internal/carriers/fedex ................................................................. ~ 1s
  2026-04-04 19:38:56 /css/app.css ............................................................................. ~ 1s
  2026-04-04 19:38:58 /images/logo-sidebar.png ............................................................ ~ 35.60ms
  2026-04-04 19:38:58 /js/pwa.js .......................................................................... ~ 57.11ms
  2026-04-04 19:38:58 /sw.js ............................................................................... ~ 0.20ms
  2026-04-04 19:38:58 / .................................................................................. ~ 505.92ms
  2026-04-04 19:38:58 /offline ........................................................................... ~ 549.64ms
  2026-04-04 19:38:58 /css/app.css ........................................................................ ~ 37.44ms
  2026-04-04 19:38:58 ..................................................................................... ~ 30.73ms
  2026-04-04 19:38:58 ..................................................................................... ~ 75.96ms
  2026-04-04 19:38:58 .................................................................................... ~ 120.25ms
  2026-04-04 19:38:58 /admin/login ......................................................................... ~ 2.12ms
  2026-04-04 19:38:59 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-04 19:38:59 /js/pwa.js .......................................................................... ~ 35.70ms
  2026-04-04 19:38:59 /sw.js ............................................................................... ~ 1.86ms
  2026-04-04 19:38:59 / .................................................................................. ~ 506.53ms
  2026-04-04 19:38:59 /offline ........................................................................... ~ 702.55ms
  2026-04-04 19:39:00 /admin/login ............................................................................. ~ 2s
  2026-04-04 19:39:00 /login ................................................................................... ~ 3s
  2026-04-04 19:39:00 /css/app.css ............................................................................. ~ 4s
  2026-04-04 19:39:04 /admin ................................................................................... ~ 2s
  2026-04-04 19:39:03 /manifest.json ........................................................................... ~ 4s
  2026-04-04 19:39:04 /css/app.css ............................................................................. ~ 3s
  2026-04-04 19:39:07 /images/logo-sidebar.png ........................................................... ~ 246.35ms
  2026-04-04 19:39:07 /js/pwa.js ......................................................................... ~ 364.06ms
  2026-04-04 19:39:07 /sw.js ............................................................................... ~ 0.92ms
  2026-04-04 19:39:08 / .................................................................................. ~ 506.23ms
  2026-04-04 19:39:08 /offline ................................................................................. ~ 1s
  2026-04-04 19:39:09 /internal/carriers ....................................................................... ~ 3s
  2026-04-04 19:39:08 /css/app.css ............................................................................. ~ 4s
  2026-04-04 19:39:10 /manifest.json ........................................................................... ~ 2s
  2026-04-04 19:39:12 /css/app.css ....................................................................... ~ 347.59ms
  2026-04-04 19:39:12 /images/logo-sidebar.png ........................................................... ~ 372.43ms
  2026-04-04 19:39:12 /js/pwa.js ......................................................................... ~ 313.38ms
  2026-04-04 19:39:13 /sw.js ............................................................................... ~ 0.94ms
  2026-04-04 19:39:13 / .................................................................................. ~ 505.64ms
  2026-04-04 19:39:13 /offline ................................................................................. ~ 1s
  2026-04-04 19:39:15 /internal/carriers/fedex ................................................................. ~ 1s
  2026-04-04 19:39:14 /css/app.css ............................................................................. ~ 2s
  2026-04-04 19:39:15 /manifest.json ........................................................................... ~ 1s
  2026-04-04 19:39:17 /css/app.css ....................................................................... ~ 339.20ms
  2026-04-04 19:39:17 /images/logo-sidebar.png ........................................................... ~ 333.00ms
  2026-04-04 19:39:17 /js/pwa.js ......................................................................... ~ 289.26ms
  2026-04-04 19:39:17 /sw.js ............................................................................... ~ 1.14ms
  2026-04-04 19:39:17 / .................................................................................... ~ 1.99ms
  2026-04-04 19:39:17 /offline ................................................................................. ~ 1s
  2026-04-04 19:39:21 /internal/carriers/fedex/credentials ..................................................... ~ 2s
  2026-04-04 19:39:19 /css/app.css ............................................................................. ~ 4s
  2026-04-04 19:39:24 /internal/carriers/fedex ........................................................... ~ 574.37ms
  2026-04-04 19:39:21 /manifest.json ........................................................................... ~ 3s
  2026-04-04 19:39:24 /css/app.css ....................................................................... ~ 569.93ms
  2026-04-04 19:39:25 /images/logo-sidebar.png ............................................................ ~ 30.34ms
  2026-04-04 19:39:25 /js/pwa.js .......................................................................... ~ 51.86ms
  2026-04-04 19:39:25 /sw.js ............................................................................... ~ 0.33ms
  2026-04-04 19:39:25 / .................................................................................. ~ 506.77ms
  2026-04-04 19:39:25 /offline ........................................................................... ~ 545.92ms
  2026-04-04 19:39:25 /css/app.css ........................................................................ ~ 32.01ms
  2026-04-04 19:39:25 /manifest.json ...................................................................... ~ 31.75ms
  2026-04-04 19:39:25 ..................................................................................... ~ 60.12ms
  2026-04-04 19:39:25 ..................................................................................... ~ 98.85ms
  2026-04-04 19:39:26 /admin/login ......................................................................... ~ 1.97ms
  2026-04-04 19:39:26 /css/app.css ......................................................................... ~ 0.52ms
  2026-04-04 19:39:26 /js/pwa.js .......................................................................... ~ 30.80ms
  2026-04-04 19:39:27 /sw.js ............................................................................... ~ 2.48ms
  2026-04-04 19:39:27 / .................................................................................. ~ 513.42ms
  2026-04-04 19:39:27 /offline ........................................................................... ~ 550.40ms
  2026-04-04 19:39:27 /admin/login ....................................................................... ~ 513.55ms
  2026-04-04 19:39:27 /login ............................................................................. ~ 542.60ms
  2026-04-04 19:39:27 /css/app.css ....................................................................... ~ 625.87ms
  2026-04-04 19:39:28 /internal .......................................................................... ~ 516.97ms
  2026-04-04 19:39:28 /manifest.json ..................................................................... ~ 663.03ms
  2026-04-04 19:39:28 /css/app.css ....................................................................... ~ 598.21ms
  2026-04-04 19:39:29 /images/logo-sidebar.png ............................................................ ~ 37.53ms
  2026-04-04 19:39:29 /js/pwa.js .......................................................................... ~ 59.22ms
  2026-04-04 19:39:29 /sw.js ............................................................................... ~ 6.48ms
  2026-04-04 19:39:29 / .................................................................................... ~ 5.46ms
  2026-04-04 19:39:29 /offline ........................................................................... ~ 569.94ms
  2026-04-04 19:39:30 /internal/carriers ................................................................. ~ 505.33ms
  2026-04-04 19:39:29 /css/app.css ............................................................................. ~ 1s
  2026-04-04 19:39:30 /manifest.json ..................................................................... ~ 569.40ms
  2026-04-04 19:39:30 /css/app.css ....................................................................... ~ 597.62ms
  2026-04-04 19:39:30 /images/logo-sidebar.png ............................................................ ~ 30.14ms
  2026-04-04 19:39:30 /js/pwa.js .......................................................................... ~ 51.75ms
  2026-04-04 19:39:30 /sw.js ............................................................................... ~ 0.20ms
  2026-04-04 19:39:30 / .................................................................................. ~ 508.92ms
  2026-04-04 19:39:30 /offline ........................................................................... ~ 549.48ms
  2026-04-04 19:39:31 /internal/carriers/fedex ........................................................... ~ 511.99ms
  2026-04-04 19:39:31 /css/app.css ....................................................................... ~ 567.43ms
  2026-04-04 19:39:31 /manifest.json ..................................................................... ~ 564.80ms
  2026-04-04 19:39:31 /css/app.css ....................................................................... ~ 591.88ms
  2026-04-04 19:39:31 /images/logo-sidebar.png ............................................................ ~ 33.17ms
  2026-04-04 19:39:31 /js/pwa.js .......................................................................... ~ 59.15ms
  2026-04-04 19:39:32 /sw.js ............................................................................... ~ 0.47ms
  2026-04-04 19:39:32 / .................................................................................... ~ 0.23ms
  2026-04-04 19:39:32 /offline ........................................................................... ~ 566.42ms
  2026-04-04 19:39:32 /css/app.css ....................................................................... ~ 543.60ms
  2026-04-04 19:39:32 /manifest.json ...................................................................... ~ 31.56ms
  2026-04-04 19:39:32 /internal/carriers/fedex/credentials/rotate ........................................ ~ 577.11ms
  2026-04-04 19:39:32 /internal/carriers/fedex ........................................................... ~ 587.93ms
  2026-04-04 19:39:33 /css/app.css ......................................................................... ~ 0.50ms
  2026-04-04 19:39:33 /images/logo-sidebar.png ............................................................ ~ 33.90ms
  2026-04-04 19:39:33 /js/pwa.js .......................................................................... ~ 57.77ms
  2026-04-04 19:39:33 /sw.js ............................................................................... ~ 0.32ms
  2026-04-04 19:39:33 / .................................................................................. ~ 519.94ms
  2026-04-04 19:39:33 /offline ........................................................................... ~ 571.18ms
  2026-04-04 19:39:34 /css/app.css ........................................................................ ~ 37.76ms
  2026-04-04 19:39:34 /manifest.json ...................................................................... ~ 33.70ms
  2026-04-04 19:39:34 ..................................................................................... ~ 65.72ms
  2026-04-04 19:39:34 .................................................................................... ~ 117.40ms
  2026-04-04 19:39:34 /b2b/login ......................................................................... ~ 509.64ms
  2026-04-04 19:39:34 /css/app.css ......................................................................... ~ 0.33ms
  2026-04-04 19:39:34 /js/pwa.js .......................................................................... ~ 30.14ms
  2026-04-04 19:39:35 /sw.js ............................................................................... ~ 0.64ms
  2026-04-04 19:39:35 / .................................................................................. ~ 514.99ms
  2026-04-04 19:39:35 /offline ........................................................................... ~ 553.19ms
  2026-04-04 19:39:36 /b2b/login ......................................................................... ~ 506.49ms
  2026-04-04 19:39:36 /login ................................................................................... ~ 1s
  2026-04-04 19:39:35 /css/app.css ............................................................................. ~ 1s
  2026-04-04 19:39:37 /b2b/dashboard ..................................................................... ~ 505.54ms
  2026-04-04 19:39:36 /manifest.json ........................................................................... ~ 1s
  2026-04-04 19:39:37 /css/app.css ....................................................................... ~ 583.07ms
  2026-04-04 19:39:37 /images/logo-sidebar.png ............................................................ ~ 31.53ms
  2026-04-04 19:39:37 /js/pwa.js .......................................................................... ~ 53.38ms
  2026-04-04 19:39:37 /sw.js ............................................................................... ~ 0.22ms
  2026-04-04 19:39:37 / .................................................................................. ~ 505.77ms
  2026-04-04 19:39:37 /offline ........................................................................... ~ 545.07ms
  2026-04-04 19:39:38 /b2b/dashboard ..................................................................... ~ 508.64ms
  2026-04-04 19:39:38 /internal/carriers ................................................................. ~ 541.82ms
  2026-04-04 19:39:38 /css/app.css ....................................................................... ~ 608.01ms
  2026-04-04 19:39:38 /manifest.json ...................................................................... ~ 74.36ms
  2026-04-04 19:39:39 ..................................................................................... ~ 34.14ms
  2026-04-04 19:39:39 ..................................................................................... ~ 80.59ms
  2026-04-04 20:43:08 / .................................................................................... ~ 2.37ms
  2026-04-04 20:43:09 /login ............................................................................. ~ 515.62ms
  2026-04-04 20:43:09 / .................................................................................... ~ 0.28ms
  2026-04-04 20:43:09 /login ............................................................................. ~ 518.62ms
  2026-04-04 20:43:13 /admin/login ......................................................................... ~ 0.56ms
  2026-04-04 20:43:13 /css/app.css ......................................................................... ~ 0.36ms
  2026-04-04 20:43:13 /js/pwa.js .......................................................................... ~ 33.05ms
  2026-04-04 20:43:16 /sw.js ............................................................................... ~ 1.21ms
  2026-04-04 20:43:17 / .................................................................................. ~ 509.68ms
  2026-04-04 20:43:17 /offline ........................................................................... ~ 546.65ms
  2026-04-04 20:43:17 /admin/login ............................................................................. ~ 1s
  2026-04-04 20:43:17 /login ................................................................................... ~ 1s
  2026-04-04 20:43:17 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:43:18 /manifest.json ..................................................................... ~ 585.46ms
  2026-04-04 20:43:18 /admin/login ........................................................................ ~ 28.77ms
  2026-04-04 20:43:18 /icons/icon-192x192.png ............................................................. ~ 58.54ms
  2026-04-04 20:43:18 /icons/icon-512x512.png ............................................................. ~ 82.76ms
  2026-04-04 20:43:19 /css/app.css ......................................................................... ~ 0.22ms
  2026-04-04 20:43:19 /js/pwa.js .......................................................................... ~ 28.19ms
  2026-04-04 20:43:19 /sw.js ............................................................................... ~ 0.19ms
  2026-04-04 20:43:19 / .................................................................................. ~ 512.29ms
  2026-04-04 20:43:19 /offline ........................................................................... ~ 550.95ms
  2026-04-04 20:43:19 /login .............................................................................. ~ 30.50ms
  2026-04-04 20:43:19 /css/app.css ....................................................................... ~ 615.28ms
  2026-04-04 20:43:19 .......................................................................................... ~ 5s
  2026-04-04 20:43:20 .......................................................................................... ~ 5s
  2026-04-04 20:43:20 .......................................................................................... ~ 5s
  2026-04-04 20:43:45 / .................................................................................... ~ 0.88ms
  2026-04-04 20:43:45 /login ............................................................................... ~ 0.27ms
  2026-04-04 20:43:46 / .................................................................................. ~ 513.82ms
  2026-04-04 20:43:46 /login ............................................................................... ~ 0.41ms
  2026-04-04 20:43:49 /admin/login ....................................................................... ~ 504.42ms
  2026-04-04 20:43:49 /css/app.css ......................................................................... ~ 0.30ms
  2026-04-04 20:43:49 /js/pwa.js .......................................................................... ~ 30.59ms
  2026-04-04 20:43:50 /sw.js ............................................................................... ~ 0.32ms
  2026-04-04 20:43:50 / .................................................................................. ~ 508.32ms
  2026-04-04 20:43:50 /offline ........................................................................... ~ 548.29ms
  2026-04-04 20:43:51 /admin/login ....................................................................... ~ 505.99ms
  2026-04-04 20:43:51 /login ............................................................................. ~ 535.27ms
  2026-04-04 20:43:51 /css/app.css ....................................................................... ~ 601.96ms
  2026-04-04 20:43:51 /admin/login ....................................................................... ~ 564.60ms
  2026-04-04 20:43:52 /css/app.css ....................................................................... ~ 533.61ms
  2026-04-04 20:43:52 /js/pwa.js .......................................................................... ~ 34.50ms
  2026-04-04 20:43:52 /sw.js ............................................................................... ~ 1.31ms
  2026-04-04 20:43:52 / .................................................................................... ~ 1.22ms
  2026-04-04 20:43:52 /offline ........................................................................... ~ 842.60ms
  2026-04-04 20:43:53 /login ................................................................................... ~ 1s
  2026-04-04 20:43:53 /internal/tickets ........................................................................ ~ 2s
  2026-04-04 20:43:52 /css/app.css ............................................................................. ~ 3s
  2026-04-04 20:43:56 /login ................................................................................... ~ 1s
  2026-04-04 20:43:55 /manifest.json ........................................................................... ~ 2s
  2026-04-04 20:43:56 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:43:57 /images/logo-auth.png .............................................................. ~ 174.57ms
  2026-04-04 20:43:57 /js/pwa.js ........................................................................... ~ 1.33ms
  2026-04-04 20:43:57 /sw.js ............................................................................... ~ 1.53ms
  2026-04-04 20:43:57 / .................................................................................... ~ 1.71ms
  2026-04-04 20:43:57 /offline ................................................................................. ~ 1s
  2026-04-04 20:43:59 /login ................................................................................... ~ 2s
  2026-04-04 20:43:57 /css/app.css ............................................................................. ~ 2s
  2026-04-04 20:44:00 /manifest.json ........................................................................... ~ 1s
  2026-04-04 20:44:01 .......................................................................................... ~ 1s
  2026-04-04 20:44:01 .......................................................................................... ~ 1s
  2026-04-04 20:45:04 /admin/login ......................................................................... ~ 4.62ms
  2026-04-04 20:45:05 /admin/login ....................................................................... ~ 506.57ms
  2026-04-04 20:46:10 / .................................................................................. ~ 532.54ms
  2026-04-04 20:46:11 /login ............................................................................. ~ 695.17ms
  2026-04-04 20:46:11 / .................................................................................. ~ 574.05ms
  2026-04-04 20:46:13 /login ................................................................................... ~ 1s
  2026-04-04 20:46:37 /admin/login ....................................................................... ~ 524.66ms
  2026-04-04 20:46:37 /css/app.css ......................................................................... ~ 1.36ms
  2026-04-04 20:46:37 /js/pwa.js .......................................................................... ~ 46.30ms
  2026-04-04 20:46:39 /sw.js ............................................................................... ~ 0.86ms
  2026-04-04 20:46:39 / .................................................................................. ~ 511.18ms
  2026-04-04 20:46:39 /offline ........................................................................... ~ 536.50ms
  2026-04-04 20:46:40 /admin/login ....................................................................... ~ 527.64ms
  2026-04-04 20:46:40 /login ................................................................................... ~ 1s
  2026-04-04 20:46:39 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:46:40 /manifest.json ..................................................................... ~ 611.64ms
  2026-04-04 20:46:41 /internal .......................................................................... ~ 545.15ms
  2026-04-04 20:46:41 /icons/icon-192x192.png ............................................................ ~ 587.50ms
  2026-04-04 20:46:41 /icons/icon-512x512.png ............................................................ ~ 615.68ms
  2026-04-04 20:46:42 /css/app.css ......................................................................... ~ 2.58ms
  2026-04-04 20:46:42 /images/logo-sidebar.png ............................................................ ~ 52.22ms
  2026-04-04 20:46:42 /js/pwa.js .......................................................................... ~ 81.72ms
  2026-04-04 20:46:42 /sw.js ............................................................................... ~ 0.78ms
  2026-04-04 20:46:42 / .................................................................................... ~ 0.84ms
  2026-04-04 20:46:42 /offline ........................................................................... ~ 553.45ms
  2026-04-04 20:46:43 /internal/tickets ........................................................................ ~ 1s
  2026-04-04 20:46:42 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:46:42 /manifest.json ........................................................................... ~ 1s
  2026-04-04 20:46:43 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:46:44 /js/pwa.js .......................................................................... ~ 44.23ms
  2026-04-04 20:46:44 /images/logo-sidebar.png ............................................................ ~ 84.15ms
  2026-04-04 20:46:44 /sw.js ............................................................................... ~ 0.47ms
  2026-04-04 20:46:44 / .................................................................................. ~ 517.09ms
  2026-04-04 20:46:44 /offline ........................................................................... ~ 577.73ms
  2026-04-04 20:46:44 /internal/tickets/a176ffce-886d-40e6-9951-2e520851353a ............................. ~ 581.63ms
  2026-04-04 20:46:44 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:46:45 /manifest.json ..................................................................... ~ 603.74ms
  2026-04-04 20:46:45 /css/app.css ........................................................................ ~ 87.06ms
  2026-04-04 20:46:45 /images/logo-sidebar.png ............................................................ ~ 68.95ms
  2026-04-04 20:46:45 /js/pwa.js .......................................................................... ~ 62.08ms
  2026-04-04 20:46:45 /sw.js ............................................................................... ~ 0.43ms
  2026-04-04 20:46:45 / .................................................................................. ~ 509.27ms
  2026-04-04 20:46:45 /offline ................................................................................. ~ 1s
  2026-04-04 20:46:46 ...................................................................................... ~ 0.32ms
  2026-04-04 20:46:46 ..................................................................................... ~ 48.16ms
  2026-04-04 20:46:46 /css/app.css ....................................................................... ~ 651.43ms
  2026-04-04 20:46:46 ..................................................................................... ~ 77.93ms
  2026-04-04 20:46:46 /admin/login ......................................................................... ~ 0.27ms
  2026-04-04 20:46:47 /css/app.css ......................................................................... ~ 0.43ms
  2026-04-04 20:46:47 /js/pwa.js .......................................................................... ~ 38.56ms
  2026-04-04 20:46:48 /sw.js ............................................................................... ~ 3.94ms
  2026-04-04 20:46:48 / .................................................................................. ~ 510.28ms
  2026-04-04 20:46:48 /offline ........................................................................... ~ 554.39ms
  2026-04-04 20:46:48 /admin/login ............................................................................. ~ 1s
  2026-04-04 20:46:48 /login ................................................................................... ~ 1s
  2026-04-04 20:46:48 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:46:49 /internal .......................................................................... ~ 515.86ms
  2026-04-04 20:46:49 /manifest.json ..................................................................... ~ 646.72ms
  2026-04-04 20:46:49 /css/app.css ....................................................................... ~ 599.40ms
  2026-04-04 20:46:50 /js/pwa.js .......................................................................... ~ 36.38ms
  2026-04-04 20:46:50 /images/logo-sidebar.png ............................................................ ~ 75.12ms
  2026-04-04 20:46:50 /sw.js ............................................................................... ~ 2.12ms
  2026-04-04 20:46:50 / .................................................................................. ~ 516.87ms
  2026-04-04 20:46:50 /offline ................................................................................. ~ 1s
  2026-04-04 20:46:53 /internal/tickets ........................................................................ ~ 3s
  2026-04-04 20:46:52 /css/app.css ............................................................................. ~ 4s
  2026-04-04 20:46:53 /manifest.json ........................................................................... ~ 3s
  2026-04-04 20:46:56 /css/app.css ....................................................................... ~ 488.73ms
  2026-04-04 20:46:56 /images/logo-sidebar.png ........................................................... ~ 487.93ms
  2026-04-04 20:46:56 /js/pwa.js ......................................................................... ~ 412.39ms
  2026-04-04 20:46:56 /sw.js ............................................................................... ~ 0.93ms
  2026-04-04 20:46:56 / .................................................................................. ~ 521.47ms
  2026-04-04 20:46:56 /offline ................................................................................. ~ 1s
  2026-04-04 20:46:58 /internal/tickets/a176ffce-886d-40e6-9951-2e520851353a ................................... ~ 3s
  2026-04-04 20:46:56 /css/app.css ............................................................................. ~ 3s
  2026-04-04 20:46:59 /manifest.json ........................................................................... ~ 2s
  2026-04-04 20:47:02 /css/app.css ....................................................................... ~ 374.48ms
  2026-04-04 20:47:02 /images/logo-sidebar.png ........................................................... ~ 430.73ms
  2026-04-04 20:47:02 /js/pwa.js ......................................................................... ~ 369.83ms
  2026-04-04 20:47:02 /sw.js ............................................................................... ~ 1.05ms
  2026-04-04 20:47:02 / .................................................................................. ~ 543.79ms
  2026-04-04 20:47:02 /offline ................................................................................. ~ 3s
  2026-04-04 20:47:06 /b2b/login ............................................................................... ~ 1s
  2026-04-04 20:47:04 /css/app.css ............................................................................. ~ 5s
  2026-04-04 20:47:09 /css/app.css ......................................................................... ~ 1.01ms
  2026-04-04 20:47:09 /js/pwa.js ......................................................................... ~ 199.43ms
  2026-04-04 20:47:10 /sw.js ............................................................................... ~ 1.21ms
  2026-04-04 20:47:11 / ........................................................................................ ~ 1s
  2026-04-04 20:47:11 /offline ................................................................................. ~ 3s
  2026-04-04 20:47:13 /b2b/login ............................................................................... ~ 4s
  2026-04-04 20:47:15 /login ................................................................................... ~ 5s
  2026-04-04 20:47:11 /css/app.css ............................................................................. ~ 8s
  2026-04-04 20:47:20 /b2b/dashboard ........................................................................... ~ 1s
  2026-04-04 20:47:18 /manifest.json ........................................................................... ~ 2s
  2026-04-04 20:47:20 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:47:21 /js/pwa.js .......................................................................... ~ 69.12ms
  2026-04-04 20:47:21 /images/logo-sidebar.png ............................................................ ~ 65.16ms
  2026-04-04 20:47:21 /sw.js ............................................................................... ~ 0.22ms
  2026-04-04 20:47:21 / .................................................................................. ~ 509.15ms
  2026-04-04 20:47:21 /offline ........................................................................... ~ 548.78ms
  2026-04-04 20:47:22 /b2b/dashboard ..................................................................... ~ 509.18ms
  2026-04-04 20:47:22 /internal/tickets .................................................................. ~ 539.50ms
  2026-04-04 20:47:21 /css/app.css ....................................................................... ~ 602.71ms
  2026-04-04 20:47:22 /manifest.json ...................................................................... ~ 59.98ms
  2026-04-04 20:47:22 /internal/tickets/a176ffce-886d-40e6-9951-2e520851353a ............................. ~ 547.21ms
  2026-04-04 20:47:22 .................................................................................... ~ 556.35ms
  2026-04-04 20:52:41 / .................................................................................... ~ 0.63ms
  2026-04-04 20:52:41 /login ............................................................................. ~ 507.98ms
  2026-04-04 20:52:41 / .................................................................................... ~ 0.38ms
  2026-04-04 20:52:42 /login ............................................................................. ~ 503.98ms
  2026-04-04 20:52:45 /admin/login ....................................................................... ~ 506.47ms
  2026-04-04 20:52:46 /css/app.css ......................................................................... ~ 0.40ms
  2026-04-04 20:52:46 /js/pwa.js .......................................................................... ~ 33.59ms
  2026-04-04 20:52:47 /sw.js ............................................................................... ~ 0.58ms
  2026-04-04 20:52:47 / .................................................................................... ~ 0.21ms
  2026-04-04 20:52:47 /offline ........................................................................... ~ 548.22ms
  2026-04-04 20:52:47 /admin/login ....................................................................... ~ 503.45ms
  2026-04-04 20:52:47 /login ............................................................................. ~ 536.86ms
  2026-04-04 20:52:47 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:52:48 /internal .......................................................................... ~ 598.17ms
  2026-04-04 20:52:48 /css/app.css ....................................................................... ~ 555.67ms
  2026-04-04 20:52:48 /images/logo-sidebar.png ............................................................ ~ 32.69ms
  2026-04-04 20:52:48 /js/pwa.js .......................................................................... ~ 53.37ms
  2026-04-04 20:52:49 /sw.js ............................................................................... ~ 0.20ms
  2026-04-04 20:52:49 / .................................................................................. ~ 515.12ms
  2026-04-04 20:52:49 /offline ........................................................................... ~ 556.16ms
  2026-04-04 20:52:49 /internal/tickets .................................................................. ~ 515.25ms
  2026-04-04 20:52:49 /css/app.css ....................................................................... ~ 587.24ms
  2026-04-04 20:52:49 /css/app.css ....................................................................... ~ 591.26ms
  2026-04-04 20:52:50 /images/logo-sidebar.png ............................................................ ~ 74.90ms
  2026-04-04 20:52:50 /js/pwa.js .......................................................................... ~ 60.91ms
  2026-04-04 20:52:50 /sw.js ............................................................................... ~ 0.24ms
  2026-04-04 20:52:50 / .................................................................................. ~ 512.62ms
  2026-04-04 20:52:50 /offline ........................................................................... ~ 551.51ms
  2026-04-04 20:52:51 /internal/tickets/a17701a5-71a4-4396-aa09-1152e68a0b82 ............................. ~ 510.12ms
  2026-04-04 20:52:50 /css/app.css ....................................................................... ~ 549.85ms
  2026-04-04 20:52:51 /manifest.json ..................................................................... ~ 546.71ms
  2026-04-04 20:52:51 /css/app.css ........................................................................ ~ 56.77ms
  2026-04-04 20:52:51 /images/logo-sidebar.png ............................................................ ~ 54.01ms
  2026-04-04 20:52:51 /js/pwa.js .......................................................................... ~ 75.73ms
  2026-04-04 20:52:51 /sw.js ............................................................................... ~ 0.19ms
  2026-04-04 20:52:51 / .................................................................................. ~ 515.50ms
  2026-04-04 20:52:51 /offline ........................................................................... ~ 561.16ms
  2026-04-04 20:52:51 /css/app.css ........................................................................ ~ 39.19ms
  2026-04-04 20:52:52 /manifest.json ...................................................................... ~ 34.71ms
  2026-04-04 20:52:52 ..................................................................................... ~ 65.59ms
  2026-04-04 20:52:52 .................................................................................... ~ 107.45ms
  2026-04-04 20:52:52 /admin/login ....................................................................... ~ 510.98ms
  2026-04-04 20:52:52 /css/app.css ......................................................................... ~ 0.32ms
  2026-04-04 20:52:52 /js/pwa.js .......................................................................... ~ 30.65ms
  2026-04-04 20:52:53 /sw.js ............................................................................... ~ 0.78ms
  2026-04-04 20:52:53 / .................................................................................... ~ 0.25ms
  2026-04-04 20:52:53 /offline ........................................................................... ~ 546.93ms
  2026-04-04 20:52:53 /admin/login ......................................................................... ~ 0.20ms
  2026-04-04 20:52:53 /login ............................................................................. ~ 535.25ms
  2026-04-04 20:52:53 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:52:54 /internal ............................................................................ ~ 0.70ms
  2026-04-04 20:52:54 /manifest.json ..................................................................... ~ 610.23ms
  2026-04-04 20:52:54 /css/app.css ........................................................................ ~ 64.93ms
  2026-04-04 20:52:54 /images/logo-sidebar.png ............................................................ ~ 30.33ms
  2026-04-04 20:52:54 /js/pwa.js .......................................................................... ~ 52.42ms
  2026-04-04 20:52:55 /sw.js ............................................................................... ~ 0.68ms
  2026-04-04 20:52:55 / .................................................................................... ~ 0.22ms
  2026-04-04 20:52:55 /offline ............................................................................ ~ 38.79ms
  2026-04-04 20:52:55 /css/app.css ........................................................................ ~ 33.67ms
  2026-04-04 20:52:55 /manifest.json ...................................................................... ~ 31.31ms
  2026-04-04 20:52:55 /internal/tickets .................................................................. ~ 637.36ms
  2026-04-04 20:52:55 /css/app.css ....................................................................... ~ 666.82ms
  2026-04-04 20:52:56 /images/logo-sidebar.png ............................................................ ~ 39.40ms
